title,creator,description,archival_date,date,date approximate,subject,source,finding_aid,publisher,book relationship,identifier,format original,format,type,rights,rightsstatement,language,date digital,location,state,county,city,geonames,latitude,longitude,date created,date modified,cdm_url,cdmid,contentdm file name,contentdm file path,objectid
Flatcar and Truck Loaded with Logs,,"Potlatch Forests, Incorporated logs from Stony Creek, Merry Creek Landing, Clarkia, Idaho being transported.",1941-07-18,1941-07-18,,log (wood); railroad (infrastructure); flatcars; freight cars; trucks; cranes (equipment);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-124,black and white film negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Merry Creek, Shoshone County, ID",Idaho,Shoshone County,Merry Creek,http://www.geonames.org/5600704/merry-creek.html,47.0115,-116.2527,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/250,250,83.jp2,/whitepine/image/83.jp2,whitepine250
Flatcars Loaded with Logs,,"Log train loaded with yellow pine in St. Maries, Idaho. Building in background reads: 'George O'Dwyer feed' Mr. O'Dwyer was the founder of a feed, grain, and building material business in St. Maries, Idaho.",1942-06-07,1942-06-07,,"log (wood); yellow pine (wood, general); flatcars; freight cars; railroad (infrastructure);","White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-126,black and white film negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries, Benewah County, ID",Idaho,Benewah County,Saint Maries,http://www.geonames.org/5606232/saint-maries.html,47.3144,-116.5624,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/251,251,84.jp2,/whitepine/image/84.jp2,whitepine251
Sleigh Loaded with Logs [02],,Sleigh loaded with logs with stacked logs in background.,1910,1910,,log (wood); snow; winter; blue collar workers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-128,black and white film negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/252,252,85.jp2,/whitepine/image/85.jp2,whitepine252
Pack String [01],,A picture of Winton Lumber Company Pack string owned by Kirtley and Stone. Falls Creek. Credit Dick Reed. Heading to either camp #2 or #3.,1928,1928,,mules (mammals); hay;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-129,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/253,253,86.jp2,/whitepine/image/86.jp2,whitepine253
Falls Creek Chute Landing and Flume [02],,"An employee working at the Winton Lumber Company Falls Creek chute landing (chute left of log deck, out of picture). The employee tailing logs into flume. Credit Dick Reed.",1925,1925,yes,log (wood); flumes; blue collar workers; peavies;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-130,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/254,254,87.jp2,/whitepine/image/87.jp2,whitepine254
Falls Creek Chute Landing and Flume [01],,"An employee working at the Winton Lumber Company Falls Creek chute landing (chute left of log deck, out of picture). The employee tailing logs into flume. Credit Dick Reed.",1925,1925,yes,log (wood); flumes; blue collar workers; peavies;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-131,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/255,255,88.jp2,/whitepine/image/88.jp2,whitepine255
Winton Lumber Company Flume [01],,"Rearing a flume, Falls Creek. Feeder flume under construction on left. Credit Dick Reed.",1925,1925,yes,log (wood); flumes; blue collar workers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-132,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/256,256,89.jp2,/whitepine/image/89.jp2,whitepine256
Winton Lumber Company Flume [02],,Water flowing and logs being separated in the Falls Creek flume. Feeder flume under construction on left. Credit Dick Reed.,1925,1925,yes,log (wood); flumes; blue collar workers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-133,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/258,258,90.jp2,/whitepine/image/90.jp2,whitepine258
Falls Creek Chute Landing and Log Deck,,"A picture of the Falls Creek chute landing which displays a tow path right, foreground, a path made of logs and puncheon smoothed with foot adze, a straight line in the center of the path is probably a decking line to enable the logs to be decked by a cross haul arrangement, and small 'cats' (tractors) used to tow logs. Note that the chute (last two logs on left) has been laid almost flat as was usual when logs were going to be decked at the landing. This made it easier for the peavey man to roll the logs onto the deck. Chute went to the last deck in the background on the left. Credit Dick Reed.",1925,1925,yes,log (wood); chutes; blue collar workers; peavies;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-134,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/259,259,91.jp2,/whitepine/image/91.jp2,whitepine259
Falls Creek Chute,,Winton Lumber Company running chute located at Falls Creek. 'Goose necks' were used on this chute to 'slow down' the running logs. Credit Dick Reed.,1925,1925,yes,log (wood); chutes; dogs (devices for wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-135,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/260,260,92.jp2,/whitepine/image/92.jp2,whitepine260
Benewah Creek Flume,"Strong, Clarence C.",Benewah Creek Flume. Built by Fred Herrick in 1915-16.,1968,1968,,flumes;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-50,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Benewah Creek, Benewah County, ID",Idaho,Benewah County,Benewah Creek,http://www.geonames.org/5585305/benewah-creek.html,47.2505,-116.7644,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/261,261,93.jp2,/whitepine/image/93.jp2,whitepine261
Sleigh Loaded with Logs [03],,Sleigh loaded with logs with stacked logs in background.,1910,1910,,log (wood); draft horses; snow; winter; blue collar workers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-127,black and white film negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/262,262,94.jp2,/whitepine/image/94.jp2,whitepine262
