objectid,title,description,interviewee,creator,creators title,interviewer,date original,date is approximate?,subject (lcsh),subject (keywords),coverage,latitude,longitude,publisher,contributing institution,publisher digital,digital collection,source,national archive number,identifier,regional office number,rights,format original,duration,type,digital format,language,website,genre,digitization specifications,date digital,full text,filename,oclc number,date created,date modified,reference url,cdmid,contentdm file name,contentdm file path
sbw_101,Blodgett Canyon,"Blodgett Canyon, Swan, K. D., 1927",,"Swan, K. D.",,,1927,,Selway-Bitterroot Wilderness,mountain,Selway-Bitterroot Wilderness (Idaho and Mont.),46.274063,-114.387209,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,223979,99-6236,99-6236,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/100,100,98.jp2,/sbw/image/98.jp2
sbw_102,Hunter pack string on trail around lower Big Creek Lake,"Hunter pack string on trail around lower Big Creek Lake, McDonald, C. H., 1962",,"McDonald, C. H.",,,1962,,Selway-Bitterroot Wilderness,pack string,Selway-Bitterroot Wilderness (Idaho and Mont.),46.490593,-114.35998,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,507908,99-6059,99-6059,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/101,101,99.jp2,/sbw/image/99.jp2
sbw_103,The Early Years of the Bitterroot Forest Reserve: Major Frank Fenn Reports to Washington,"This is a compilation of a number of documents, and contains an introduction written by Dennis Baird. Some of this introduction appears to be missing, but what is present provides some historical context to the main text, which is a 1901 report from Ranger Frank Fenn written in response to an argument by a Judge Heyburn that the then-called Bitterroot Reserve needed to be shrunk in size. Fenn argues against this idea. At the end of the document are two maps: one shows the Bitterroot Reserve as it was originally established, and the other shows its boundaries in 1907.",,"Fenn, Frank",USGS,,1901,,Selway-Bitterroot Wilderness,"Fenn, Frank A. ; Bitterroot National Forest (Idaho and Mont.)-History. ;Nezperce National Forest (Idaho )-History.",Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,University of Idaho Library,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","National Archives and Records Administration, Washington, D.C.",,2,"RG 49 (General Land Office), Division R files, E. 918, Box 12, Bitterroot Forest Reserve Records.","Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Transcription of Original Manuscripts,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/102,102,103.pdf,/sbw/image/103.pdf
sbw_104,"Engineering-Bridges, Sheep Bridge","Engineering-Bridges, Sheep Bridge, Photographer Unknown, 1921",,,,,1921,,Selway-Bitterroot Wilderness,"Selway NF, Lowell, ID",Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,158614,99-018a,99-018a,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/103,103,104.jp2,/sbw/image/104.jp2
sbw_105,"Engineering-Bridges, June, Lake Creek Bridge On The Main Salmon River, Eight Miles East Of Riggins Id","Engineering-Bridges, June, Lake Creek Bridge On The Main Salmon River, Eight Miles East Of Riggins Id, Curtis, Chester, 1952-06-01",,"Curtis, Chester",,,6/1/1952,,Selway-Bitterroot Wilderness,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,475117,99-032,99-032,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/104,104,105.jp2,/sbw/image/105.jp2
sbw_106,Wild Life-Game Studies,"Wild Life-Game Studies, Greene, Geoffrey , 1959",,"Greene, Geoffrey",,,1959,,Selway-Bitterroot Wilderness,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,,99-10298,99-10298,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/105,105,106.jp2,/sbw/image/106.jp2
sbw_107,"Fire Control-Lookouts, Indian Post Office Lookout","Fire Control-Lookouts, Indian Post Office Lookout , Flint, Howard R., 1922",,"Flint, Howard R.",,,1922,,Selway-Bitterroot Wilderness,"Clearwater NF, ID",Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,168799,99-1047c,99-1047c,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/106,106,107.jp2,/sbw/image/107.jp2
sbw_108,"Fire Control-Lookouts, Salmon Mountain Lookout","Fire Control-Lookouts, Salmon Mountain Lookout, Flint, Howard R., 1922",,"Flint, Howard R.",,,1922,,Selway-Bitterroot Wilderness,Bitterroot NF,Selway-Bitterroot Wilderness (Idaho and Mont.),45.616559,-114.837441,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,168777,99-1047g,99-1047g,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/107,107,108.jp2,/sbw/image/108.jp2
sbw_109,"Engineering-Roads Completed, Road Built By Cccs Near The Salmon River At Crevice.","Engineering-Roads Completed, Road Built By Cccs Near The Salmon River At Crevice., Swan, K. D., 1935",,"Swan, K. D.",,,1935,,Selway-Bitterroot Wilderness,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,309665,99-109,99-109,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/108,108,109.jp2,/sbw/image/109.jp2
sbw_110,"Engineering-Road Construction, Roosevelt Hwy At Crystal Creek","Engineering-Road Construction, Roosevelt Hwy At Crystal Creek, Swan, K. D., 1926",,"Swan, K. D.",,,1926,,Selway-Bitterroot Wilderness,Flathead NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,213180,99-185,99-185,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/109,109,110.jp2,/sbw/image/110.jp2
sbw_111,"Historical-Buildings, John Day Ranch, Salmon River.","Historical-Buildings, John Day Ranch, Salmon River. , Swan, K. D., 1925",,"Swan, K. D.",,,1925,,Selway-Bitterroot Wilderness,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,198128,99-2054,99-2054,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/110,110,111.jp2,/sbw/image/111.jp2
sbw_112,"Historical-Buildings, Whitebird, Idaho Mining Camp","Historical-Buildings, Whitebird, Idaho Mining Camp, Swan, K. D., 1925",,"Swan, K. D.",,,1925,,Selway-Bitterroot Wilderness,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,198135,99-2055,99-2055,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/111,111,112.jp2,/sbw/image/112.jp2
sbw_113,Historical-Buildings [1926],"Historical-Buildings, Swan, K. D., 1926",,"Swan, K. D.",,,1926,,Selway-Bitterroot Wilderness,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,198157,99-2056,99-2056,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/112,112,113.jp2,/sbw/image/113.jp2
sbw_114,Historical-Buildings [1925],"Historical-Buildings, Swan, K. D., 1925",,"Swan, K. D.",,,1925,,Selway-Bitterroot Wilderness,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,199141,99-2057,99-2057,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/113,113,114.jp2,/sbw/image/114.jp2
sbw_115,"Historical-Monuments, Rock Cairn Along The Lolo Trail Near Indian Post Office [1]","Historical-Monuments, Rock Cairn Along The Lolo Trail Near Indian Post Office. , Steuerwald, W. E., 1955",,"Steuerwald, W. E.",,,1955,,Selway-Bitterroot Wilderness,Lolo NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,479269,99-2141b,99-2141b,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/114,114,115.jp2,/sbw/image/115.jp2
sbw_116,"Historical-Monuments, Rock Cairn Along The Lolo Trail Near Indian Post Office [2]","Historical-Monuments, Rock Cairn Along Lolo Trail Near Indian Post Office, Steuerwald, W. E., 1955",,"Steuerwald, W. E.",,,1955,,Selway-Bitterroot Wilderness,Lolo NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,479270,99-2141c,99-2141c,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/115,115,116.jp2,/sbw/image/116.jp2
sbw_117,"Lands-Towns & Cities, Riggins, Id","Lands-Towns & Cities, Riggins, Id, Swan, K. D., 1925",,"Swan, K. D.",,,1925,,Selway-Bitterroot Wilderness,Nez Perce NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,198159,99-3139,99-3139,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/116,116,117.jp2,/sbw/image/117.jp2
sbw_118,"Lands-Towns & Cities, Pierce City, Id Looking North [1]","Lands-Towns & Cities, Pierce City, Id Looking North, Swan, K. D., 1925",,"Swan, K. D.",,,1925,,Selway-Bitterroot Wilderness,Clearwater NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,199184,99-3140a,99-3140a,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/117,117,118.jp2,/sbw/image/118.jp2
sbw_119,"Lands-Towns & Cities, Pierce City, Id Looking North [2]","Lands-Towns & Cities, Pierce City, Id Looking North, Swan, K. D., 1925",,"Swan, K. D.",,,1925,,Selway-Bitterroot Wilderness,Clearwater NF,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,199185,99-3140b,99-3140b,Public Domain,Black-and-white photograph,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpi JPEG for access.,2012,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/118,118,119.jp2,/sbw/image/119.jp2
